mid,following,whisper,black,follower,name,sex,face,face_nft,sign,rank,level,jointime,moral,silence,coins,fans_badge,fans_medal,official,vip,pendant,nameplate,user_honour_info,is_followed,top_photo,theme,sys_notice,live_room,birthday,school,profession,tags,series,is_senior_member
362910209,0,0,0,494,老兵开箱,保密,http://i2.hdslb.com/bfs/face/b76c44b3a8ddc13283f1f00e411f1f6fe05b0681.jpg,0,,10000,3,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 7, 'name': '见习搬运工', 'image': 'http://i2.hdslb.com/bfs/face/8478fb7c54026cd47f09daa493a1b1683113a90d.png', 'image_small': 'http://i2.hdslb.com/bfs/face/50eef47c3a30a75659d3cc298cfb09031d1a2ce5.png', 'level': '普通勋章', 'condition': '转载视频投稿通过总数>=10'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
473563656,51,0,0,602,吊扇别转了,男,http://i0.hdslb.com/bfs/face/14cae3861bc87a0ccdeb922a02b5f61382d9b267.jpg,0,,10000,5,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1626451200000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,11月1日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
32991758,80,0,0,835,云久维,保密,http://i2.hdslb.com/bfs/face/2e2cd38c61819ac9759362bf42bd09f4b481e55c.jpg,0,隐,10000,6,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1583424000000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i0.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
733710,183,0,0,19289,不愿透露姓名的森岛,男,http://i0.hdslb.com/bfs/face/c9d3e553da83897f3237c9409d8dc23defc46edc.jpg,0,告别常多于告白。,10000,6,0,0,0,0,TRUE,"{'show': True, 'wear': True, 'medal': {'uid': 733710, 'target_id': 733710, 'medal_id': 237321, 'level': 1, 'medal_name': '森小岛', 'medal_color': 6067854, 'intimacy': 99, 'next_intimacy': 201, 'day_limit': 1500, 'medal_color_start': 6067854, 'medal_color_end': 6067854, 'medal_color_border': 6067854, 'is_lighted': 1, 'light_status': 1, 'wearing_status': 1, 'score': 99}}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 2, 'status': 1, 'due_date': 1691683200000, 'vip_pay_type': 1, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 3, 'name': '白银殿堂', 'image': 'http://i2.hdslb.com/bfs/face/f6a31275029365ae5dc710006585ddcf1139bde1.png', 'image_small': 'http://i0.hdslb.com/bfs/face/b09cdb4c119c467cf2d15db5263b4f539fa6e30b.png', 'level': '高级勋章', 'condition': '单个自制视频总播放数>=10万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/992aad26c8a9e69edfb2831abb2680340f06ae94.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/1594125?broadcast_type=0&is_room_feed=1', 'title': '刀塔川菜美食家！包辣包下饭！', 'cover': 'http://i0.hdslb.com/bfs/live/new_room_cover/800c9684f9005e1d7d1fd1d95e519943e2956fbe.jpg', 'roomid': 1594125, 'roundStatus': 1, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 6, 'text_small': '6', 'text_large': '6人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",5月6日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
274412048,66,0,0,345338,粤男有话儿,保密,http://i2.hdslb.com/bfs/face/8af7f5f677da6880bf7a8fbd240b1045275a9558.jpg,0,音乐娱乐类综艺up主  商业合作V：18038719871 ,10000,6,0,0,0,0,TRUE,"{'show': False, 'wear': False, 'medal': None}","{'role': 3, 'title': '佛山五方源视野文化传播有限公司', 'desc': '', 'type': 1}","{'type': 2, 'status': 1, 'due_date': 1655136000000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 8, 'name': '知名偶像', 'image': 'http://i1.hdslb.com/bfs/face/27a952195555e64508310e366b3e38bd4cd143fc.png', 'image_small': 'http://i2.hdslb.com/bfs/face/0497be49e08357bf05bca56e33a0637a273a7610.png', 'level': '稀有勋章', 'condition': '所有自制视频总播放数>=100万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/10107578?broadcast_type=0&is_room_feed=1', 'title': '粤男茶话会', 'cover': 'http://i0.hdslb.com/bfs/live/new_room_cover/298e69794793856447ce6dcb88587483ed213798.jpg', 'roomid': 10107578, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': False, 'num': 66, 'text_small': '66', 'text_large': '66人气', 'icon': 'https://i0.hdslb.com/bfs/live/0b265af1af0a77abc47aa3b8f1a5c0769d8bd23b.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/9bb14f7fe0d4988646daf7be7f825314cdd0dbb0.png'}}",7月1日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
11252239,360,0,0,368345,臧无尤,男,http://i1.hdslb.com/bfs/face/46169f7b72db624252dc9a156d58358a92d608d2.jpg,0,偶尔造点曲子。商务请联系微信 colinzang_,10000,6,0,0,0,0,TRUE,"{'show': True, 'wear': True, 'medal': {'uid': 11252239, 'target_id': 672328094, 'medal_id': 370429, 'level': 24, 'medal_name': '嘉心糖', 'medal_color': 1725515, 'intimacy': 3540, 'next_intimacy': 7500, 'day_limit': 250000, 'medal_color_start': 1725515, 'medal_color_end': 5414290, 'medal_color_border': 6809855, 'is_lighted': 1, 'guard_level': 3, 'light_status': 1, 'wearing_status': 1, 'score': 50011040}}","{'role': 1, 'title': 'bilibili 知名音乐UP主', 'desc': '', 'type': 0}","{'type': 1, 'status': 1, 'due_date': 1648483200000, 'vip_pay_type': 1, 'theme_type': 0, 'label': {'path': '', 'text': '大会员', 'label_theme': 'vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '', 'role': 1, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 5154, 'name': '大航海嘉然', 'image': 'http://i1.hdslb.com/bfs/garb/item/a53566ad4d087b60ffeaef8e741f3bd315d385c3.png', 'expire': 0, 'image_enhance': 'http://i1.hdslb.com/bfs/garb/item/a53566ad4d087b60ffeaef8e741f3bd315d385c3.png', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/651763?broadcast_type=0&is_room_feed=1', 'title': '进来一起写歌！', 'cover': 'http://i0.hdslb.com/bfs/live/new_room_cover/54adfc09f8426c75e09bddbcd07a3359ff367e17.jpg', 'roomid': 651763, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': False, 'num': 0, 'text_small': '0', 'text_large': '0人气', 'icon': 'https://i0.hdslb.com/bfs/live/0b265af1af0a77abc47aa3b8f1a5c0769d8bd23b.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/9bb14f7fe0d4988646daf7be7f825314cdd0dbb0.png'}}",1月16日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
4579858,16,0,0,6823,Malacandra,男,http://i1.hdslb.com/bfs/face/ecd0f37f9f0c00fce6ec934110cc9463b81ed8fb.jpg,0,vicious selection.怪人。军控。颜肉F。,10000,6,0,0,0,0,TRUE,"{'show': True, 'wear': True, 'medal': {'uid': 4579858, 'target_id': 192560116, 'medal_id': 48593, 'level': 7, 'medal_name': '火星入', 'medal_color': 6126494, 'intimacy': 306, 'next_intimacy': 1600, 'day_limit': 1500, 'medal_color_start': 6126494, 'medal_color_end': 6126494, 'medal_color_border': 6126494, 'is_lighted': 1, 'light_status': 1, 'wearing_status': 1, 'score': 4507}}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1570809600000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 3, 'name': '白银殿堂', 'image': 'http://i2.hdslb.com/bfs/face/f6a31275029365ae5dc710006585ddcf1139bde1.png', 'image_small': 'http://i0.hdslb.com/bfs/face/b09cdb4c119c467cf2d15db5263b4f539fa6e30b.png', 'level': '高级勋章', 'condition': '单个自制视频总播放数>=10万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/764108?broadcast_type=0&is_room_feed=1', 'title': '日常', 'cover': 'http://i0.hdslb.com/bfs/live/bc12f238c1b218d580c60d2e2eb2f1f8c11ac949.jpg', 'roomid': 764108, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 2, 'text_small': '2', 'text_large': '2人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",2月7日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}","['精神洁癖', 'SOX', '华晨宇', '军控']","{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
227402254,204,0,0,567,秋裤可爱zyl,女,http://i1.hdslb.com/bfs/face/eead9827e194267e9321801600440a26ef9b5d01.jpg,0,脑洞清奇 踩点精准 曲库庞大 无所不做,10000,6,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 2, 'status': 1, 'due_date': 1683648000000, 'vip_pay_type': 1, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 1758, 'name': '至尊戒', 'image': 'http://i1.hdslb.com/bfs/garb/item/025d07fa04d38236bc2258be2faf2867e2c48fe1.png', 'expire': 0, 'image_enhance': 'http://i1.hdslb.com/bfs/garb/item/025d07fa04d38236bc2258be2faf2867e2c48fe1.png', 'image_enhance_frame': ''}","{'nid': 3, 'name': '白银殿堂', 'image': 'http://i2.hdslb.com/bfs/face/f6a31275029365ae5dc710006585ddcf1139bde1.png', 'image_small': 'http://i0.hdslb.com/bfs/face/b09cdb4c119c467cf2d15db5263b4f539fa6e30b.png', 'level': '高级勋章', 'condition': '单个自制视频总播放数>=10万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/24314400?broadcast_type=0&is_room_feed=0', 'title': '首次开播，请多关照！', 'cover': 'https://i0.hdslb.com/bfs/live/99afe0d838464742299ad6ba80282253bfe3ceff.png', 'roomid': 24314400, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 0, 'text_small': '0', 'text_large': '0人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",1月4日,,"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
25770529,258,0,0,2209,華嫂_yu,保密,http://i1.hdslb.com/bfs/face/7766d7eb0a3d6fed9796e269b43c545515159003.jpg,0,fo系更新，慎关，啾,10000,6,0,0,0,0,TRUE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1640448000000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 9, 'name': '出道偶像', 'image': 'http://i0.hdslb.com/bfs/face/3f2d64f048b39fb6c26f3db39df47e6080ec0f9c.png', 'image_small': 'http://i2.hdslb.com/bfs/face/90c35d41d8a19b19474d6bac672394c17b444ce8.png', 'level': '高级勋章', 'condition': '所有自制视频总播放数>=50万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,4月28日,,"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
449264162,95,0,0,94,你永远的荆棘鸟yu,女,http://i2.hdslb.com/bfs/face/19426400bff2df78838d2b9565f278b0483283a3.jpg,0,"很多人不知道，我们犁的土都是星尘，随风四处飘散。而在一杯雨水中，我们饮下了整个宇宙。——科特·施塔格《诗意的原子》
不定时转发稿件，适当改进",10000,5,0,0,0,0,FALSE,"{'show': True, 'wear': True, 'medal': {'uid': 449264162, 'target_id': 55398490, 'medal_id': 233819, 'level': 7, 'medal_name': '别猪叫', 'medal_color': 6126494, 'intimacy': 462, 'next_intimacy': 1600, 'day_limit': 1500, 'medal_color_start': 6126494, 'medal_color_end': 6126494, 'medal_color_border': 6126494, 'is_lighted': 1, 'light_status': 1, 'wearing_status': 1, 'score': 4663}}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1633536000000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 2982, 'name': '阿萨Aza', 'image': 'http://i2.hdslb.com/bfs/garb/item/25d56dbedd89a8d664c9d33e77dda187c1e5be95.png', 'expire': 0, 'image_enhance': 'http://i2.hdslb.com/bfs/garb/item/25d56dbedd89a8d664c9d33e77dda187c1e5be95.png', 'image_enhance_frame': ''}","{'nid': 61, 'name': '有爱楷模', 'image': 'http://i0.hdslb.com/bfs/face/5a90f715451325c642a6ac39e01195cb6d075734.png', 'image_small': 'http://i0.hdslb.com/bfs/face/5bfc1b4fb3f4b411495dddb0b2127ad80f6fbcac.png', 'level': '普通勋章', 'condition': '当前持有粉丝勋章最高等级>=10级'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,1月27日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
323181103,348,0,0,446,国服第一吴彦祖0607,保密,http://i1.hdslb.com/bfs/face/7495bcaa5425e966df501d7d282e169c2a6dc223.jpg,0,,10000,5,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 2, 'status': 1, 'due_date': 1704902400000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 994, 'name': '格兰芬多', 'image': 'http://i1.hdslb.com/bfs/face/2dee633139ce7c6b0dca657236240cc399c090be.png', 'expire': 0, 'image_enhance': 'http://i1.hdslb.com/bfs/face/2dee633139ce7c6b0dca657236240cc399c090be.png', 'image_enhance_frame': ''}","{'nid': 62, 'name': '有爱大佬', 'image': 'http://i2.hdslb.com/bfs/face/a10ee6b613e0d68d2dfdac8bbf71b94824e10408.png', 'image_small': 'http://i0.hdslb.com/bfs/face/54f4c31ab9b1f1fa2c29dbbc967f66535699337e.png', 'level': '普通勋章', 'condition': '当前持有粉丝勋章最高等级>=15级'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/e22f5b8e06ea3ee4de9e4da702ce8ef9a2958f5a.png,{},{},,,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
41288240,22,0,0,313766,秀才侃娱乐,保密,http://i2.hdslb.com/bfs/face/b402b8a12b2e9408a979324b8841fbdeec67c41a.jpg,0,靠颜值撑起节目的赵叫兽，为娱乐圈操碎心的冯叫兽，淘宝店搜索“两位叫兽的小店”，商务请联系：jsvip857857,10000,6,0,0,0,0,TRUE,"{'show': False, 'wear': False, 'medal': None}","{'role': 1, 'title': 'bilibili 知名娱乐UP主', 'desc': '', 'type': 0}","{'type': 2, 'status': 1, 'due_date': 1676217600000, 'vip_pay_type': 1, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 8, 'name': '知名偶像', 'image': 'http://i0.hdslb.com/bfs/face/27a952195555e64508310e366b3e38bd4cd143fc.png', 'image_small': 'http://i2.hdslb.com/bfs/face/0497be49e08357bf05bca56e33a0637a273a7610.png', 'level': '稀有勋章', 'condition': '所有自制视频总播放数>=100万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/21899198?broadcast_type=0&is_room_feed=0', 'title': '秀才侃娱乐的直播间', 'cover': 'http://i0.hdslb.com/bfs/live/user_cover/dca11feb4822dc58d540fd3b2ed608cc53965d4d.jpg', 'roomid': 21899198, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': False, 'num': 5167, 'text_small': '5167', 'text_large': '5167人气', 'icon': 'https://i0.hdslb.com/bfs/live/0b265af1af0a77abc47aa3b8f1a5c0769d8bd23b.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/9bb14f7fe0d4988646daf7be7f825314cdd0dbb0.png'}}",,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
